Site,File,Skew,Lat,Lon,Is1D
SAMTEX.kim418.2004,SAMTEX.kim418.2004.edi,0.12479856723741671,-25.560200000000002,20.56925,True
SAMTEX.win018.2006,SAMTEX.win018.2006.edi,0.12564453252481647,-22.119366666666668,21.162191666666665,True
SAMTEX.CPV008.2006,SAMTEX.CPV008.2006.edi,0.12620195805234652,-17.97795,20.446830555555557,True
SAMTEX.mof102.2005,SAMTEX.mof102.2005.edi,0.1274818142121939,-20.14545,23.648888888888887,True
SAMTEX.oka004.2006,SAMTEX.oka004.2006.edi,0.1275949712477062,-20.04833055555556,22.315830555555557,True
SAMTEX.k2g014.2006,SAMTEX.k2g014.2006.edi,0.1286427377068206,-23.649144444444445,22.719749999999998,True
SAMTEX.kim215.2003-2006,SAMTEX.kim215.2003-2006.edi,0.12869022238349287,-29.57016388888889,25.515238888888888,True
PRIDE.ZAM001A_RH_ZAM00.2011-2012,PRIDE.ZAM001A_RH_ZAM00.2011-2012.edi,0.13013872385950237,-17.382805555555557,24.648191666666666,True
SAMTEX.CPV003.2006,SAMTEX.CPV003.2006.edi,0.13229315001350533,-17.892894444444444,19.509383333333332,True
SAMTEX.ETO012A.2008,SAMTEX.ETO012A.2008.edi,0.13249657470861564,-20.15478333333333,15.070691666666667,True
SAMTEX.dmb032.2006,SAMTEX.dmb032.2006.edi,0.13307798127502818,-23.788505555555556,19.231388888888887,True
SAMTEX.kim421.2004,SAMTEX.kim421.2004.edi,0.1331452080881487,-25.217699999999997,20.152027777777775,True
SAMTEX.kap034.2003,SAMTEX.kap034.2003.edi,0.13436414193115673,-27.85683888888889,24.684166666666666,True
SAMTEX.kim009_H.2003-2006,SAMTEX.kim009_H.2003-2006.edi,0.1351930328817497,-28.734061111111114,24.5125,True
SAMTEX.rtz202.2005,SAMTEX.rtz202.2005.edi,0.13545674814466452,-25.290000000000003,25.35333055555556,True
PRIDE.ZAM34B_RH_ZAM40B.2011-2012,PRIDE.ZAM34B_RH_ZAM40B.2011-2012.edi,0.1367845374221247,-14.710691666666666,24.553055555555556,True
SAMTEX.kap012.2003,SAMTEX.kap012.2003.edi,0.1380222054896833,-30.86822777777778,21.743055555555557,True
